x,y
1.178413436209653,-0.6227785413449659
0.6563173968098224,0.00616875228444526
-0.24357099957061193,3.147749432702714
0.6783545351453031,-1.9250010056406315
-0.6913057825021773,0.36523408282130193
-1.4273567222879286,-0.20401144410521116
-0.31053933625875185,0.10970271075756798
1.4626040471853352,0.6108594911685337
0.7209934643253972,-0.8672079866790716
0.5652025422162529,-0.3561956245977484
-0.864271938975899,-0.33264512729900136
0.7810082990390452,-0.5233170766032696
0.8318740896583418,-1.597521327797081
1.8506105467571996,0.0330579476676668
1.561902646537312,-0.5359931792557133
-0.7827942990083814,-1.2940398474618557
-1.2239572112579504,0.12282403431329904
-0.30871892181734695,0.6718943656830614
0.09322141636391265,1.355678296084478
0.4768907422773991,0.2932832210941654
0.7945361773795107,-0.11065589218810912
-1.1823439093533619,-0.8962763974730737
0.17881806694785218,-1.0426278816111003
-0.4396424018439254,0.06374139097255169
1.2102043214371772,-1.2235549386488245
-1.8631242358961184,-0.3082984835859665
0.45227948750702734,-1.3306805857567086
0.7514944631556026,-0.3748575489264531
-1.1421353718576652,0.531147932936094
-0.9151491375808727,0.004917171095931179
-1.1226115787554198,-0.22586290648346807
0.5239007153120785,-0.06812698684961765
-0.46084746111257935,-0.48550734181945726
0.09916501671888246,0.5348673898789938
-2.1115891386659507,-0.9032918290760553
0.23384734876566435,-0.16344799431970444
-1.815560573963741,-1.809954892344118
0.20569177194564436,0.3879017491262671
0.010764299093751515,-0.3314694314462209
0.2581380295780058,-0.04379288156326347
0.7331766808995183,-0.3918388597365324
1.4033865287926657,-0.15870139230952038
0.4782799906780187,0.6525155136386852
1.938801875700505,-1.566582158103009
-1.5355170852837845,0.9718948294217532
-0.20394541634947402,0.8765337510155906
0.7911613158762708,0.5817435586862569
0.18148757718704261,-2.3259887501847554
-1.3364376104777957,1.364892765663258
0.5440358616421086,-0.7243992253502578
-0.8787363853089412,-0.1569352453233187
-0.22151201224162795,-0.7595872489851149
0.7197424896145892,-0.6845171744880516
-0.35093531072758843,2.5282491424160494
-2.0107794974319364,1.165086232154151
0.07402613446670452,0.057404674470019665
-0.707691723459501,1.2323745737531737
-0.8779342682420217,-1.9489603211600675
-1.1792174318617448,0.0308439256090217
0.5441600581794401,0.18881039448895623
-2.6379046710663188,-0.8776261150069476
-0.015371244459972202,-0.2669575066620727
0.4730602676993647,0.15097596389000223
-1.594009616844745,1.1524626199329866
1.02854175168931,0.1479076806074749
-0.3116059514257898,0.9214042839990307
1.3590493011190266,-0.8214743008696507
0.28270320455212106,-0.09224656057310829
-1.8525197788491572,0.5131152017701037
-1.3932513781987983,1.319468758680722
0.4068235605814055,-0.4102690222791953
-0.1747267088000186,-0.7948261308603395
2.6446311475982096,2.2610653554789755
0.06486143501755706,0.14992914555617548
1.2800861473110647,-0.419262138147669
0.6156848832165707,-1.0278444706548957
-0.30705449548821856,0.18224822282104697
-0.5746407822485396,0.6616519014912842
0.4129989282307549,-0.6048716378563376
-0.37524661822664146,-0.4315257683037964
-0.8694260729963031,-0.3123166932679365
-0.629163057801289,2.1040205263773513
-0.40084171366209104,-0.6621084299436861
0.6795245890869215,1.1289908439876064
1.2038007049069894,-0.05879762056465883
1.1788750844312972,-1.3736280135831846
-0.6536260158836694,-0.3784109430891965
0.9133736817967448,-0.03640214012283111
0.5295190615756726,-2.0480289636604665
0.6704211138558804,-0.6622383680962692
0.14929062700281845,0.3506759422874108
1.3300876595652078,0.5212988252534241
0.3812326154445564,0.5720898444090642
0.4158514468662381,-1.0550995773267944
-0.2529389518958199,-0.4020687752280873
0.10951140938119641,0.836826662322973
2.7715219134376623,-2.495761961829018
-1.0016821720687306,-1.6643907350172373
0.04574769717582095,0.5570805465426527
-0.09556912265099117,-2.4236564959859224
